Project,Category,File,Path,type,wordcount,topic,tutorial,pageNumber,language
Foundations,Docs-Concepts,set-angle-to-parent-node-to-90-degrees.json,Projects/Foundations/Schemas/Docs-Concepts/S/Set/Set-Angle-to-Parent-Node-to-90-Degrees/set-angle-to-parent-node-to-90-degrees.json,Set Angle to Parent Node to 90 Degrees,42,none,none,none,RU 
Foundations,Docs-Concepts,set-distance-to-parent-node-to-one-half.json,Projects/Foundations/Schemas/Docs-Concepts/S/Set/Set-Distance-to-Parent-Node-to-One-Half/set-distance-to-parent-node-to-one-half.json,Set Distance to Parent Node to One Half,31,none,none,none,RU 
Foundations,Docs-Concepts,set-distance-to-parent-node-to-one.json,Projects/Foundations/Schemas/Docs-Concepts/S/Set/Set-Distance-to-Parent-Node-to-One/set-distance-to-parent-node-to-one.json,Set Distance to Parent Node to One,31,none,none,none,RU 
Foundations,Docs-Concepts,set-angle-to-parent-node-to-45-degrees.json,Projects/Foundations/Schemas/Docs-Concepts/S/Set/Set-Angle-to-Parent-Node-to-45-Degrees/set-angle-to-parent-node-to-45-degrees.json,Set Angle to Parent Node to 45 Degrees,42,none,none,none,RU 
Foundations,Docs-Concepts,task-server.json,Projects/Foundations/Schemas/Docs-Concepts/T/Task/Task-Server/task-server.json,Task Server,107,none,none,none,RU 
Foundations,Docs-Concepts,ts.json,Projects/Foundations/Schemas/Docs-Concepts/T/TS/TS/ts.json,TS,33,none,none,none,RU 
Foundations,Docs-Concepts,trading-session.json,Projects/Foundations/Schemas/Docs-Concepts/T/Trading/Trading-Session/trading-session.json,Trading Session,66,none,none,none,RU 
Foundations,Docs-Concepts,backup-entity.json,Projects/Foundations/Schemas/Docs-Concepts/B/Backup/Backup-Entity/backup-entity.json,Backup Entity,99,none,none,none,RU 
Foundations,Docs-Concepts,raw-data.json,Projects/Foundations/Schemas/Docs-Concepts/R/Raw/Raw-Data/raw-data.json,Raw Data,65,none,none,none,RU 
Foundations,Docs-Concepts,replaceby-config-property.json,Projects/Foundations/Schemas/Docs-Concepts/R/replaceBy/replaceBy-Config-Property/replaceby-config-property.json,replaceBy Config Property,454,none,none,none,RU 
Foundations,Docs-Concepts,references.json,Projects/Foundations/Schemas/Docs-Concepts/R/References/References/references.json,References,17,none,none,none,RU 
Foundations,Docs-Concepts,remove-angle-to-parent-node.json,Projects/Foundations/Schemas/Docs-Concepts/R/Remove/Remove-Angle-to-Parent-Node/remove-angle-to-parent-node.json,Remove Angle to Parent Node,42,none,none,none,RU 
Foundations,Docs-Concepts,remove-distance-to-parent-node.json,Projects/Foundations/Schemas/Docs-Concepts/R/Remove/Remove-Distance-to-Parent-Node/remove-distance-to-parent-node.json,Remove Distance to Parent Node,37,none,none,none,RU 
Foundations,Docs-Concepts,reusable-snippets.json,Projects/Foundations/Schemas/Docs-Concepts/R/Reusable/Reusable-Snippets/reusable-snippets.json,Reusable Snippets,1042,none,none,none,DE RU 
Foundations,Docs-Concepts,one-min-daily.json,Projects/Foundations/Schemas/Docs-Concepts/O/One-Min-Daily/One-Min-Daily/one-min-daily.json,One-Min-Daily,35,none,none,none,RU 
Foundations,Docs-Concepts,unpinned-node.json,Projects/Foundations/Schemas/Docs-Concepts/U/Unpinned/Unpinned-Node/unpinned-node.json,Unpinned Node,44,none,none,none,RU 
Foundations,Docs-Concepts,unfreeze-structure-of-nodes.json,Projects/Foundations/Schemas/Docs-Concepts/U/Unfreeze/Unfreeze-Structure-of-Nodes/unfreeze-structure-of-nodes.json,Unfreeze Structure of Nodes,58,none,none,none,RU 
Foundations,Docs-Concepts,user-workspace.json,Projects/Foundations/Schemas/Docs-Concepts/U/User/User-Workspace/user-workspace.json,User Workspace,55,none,none,none,RU 
Foundations,Docs-Concepts,ui-global-object.json,Projects/Foundations/Schemas/Docs-Concepts/U/UI/UI-Global-Object/ui-global-object.json,UI Global Object,77,none,none,none,RU DE 
Foundations,Docs-Concepts,ui.json,Projects/Foundations/Schemas/Docs-Concepts/U/UI/UI/ui.json,UI,55,none,none,none,ES RU TR 
Foundations,Docs-Concepts,node-js-javsacript.json,Projects/Foundations/Schemas/Docs-Concepts/N/Node/Node-JS-Javsacript/node-js-javsacript.json,Node JS Javsacript,52,none,none,none,DE RU 
Foundations,Docs-Concepts,action.json,Projects/Foundations/Schemas/Docs-Concepts/A/Action/Action/action.json,Action,94,none,none,none,RU 
Foundations,Docs-Concepts,app-schema.json,Projects/Foundations/Schemas/Docs-Concepts/A/App/App-Schema/app-schema.json,App Schema,2048,none,none,none,RU DE 
Foundations,Docs-Concepts,api-server.json,Projects/Foundations/Schemas/Docs-Concepts/A/API/API-Server/api-server.json,API Server,84,none,none,none,RU 
Foundations,Docs-Concepts,inter-execution-memory.json,Projects/Foundations/Schemas/Docs-Concepts/I/Inter/Inter-Execution-Memory/inter-execution-memory.json,Inter Execution Memory,73,none,none,none,RU 
Foundations,Docs-Topics,feedback-loop-001-user-feedback.json,Projects/Foundations/Schemas/Docs-Topics/F/Feedback/Feedback-Loop/feedback-loop-001-user-feedback.json,User Feedback,277,Feedback Loop,none,1,RU 
Foundations,Docs-Topics,frequently-asked-questions-002-how-does-the-system-handle-changes-to-trading-system-during-live-trading.json,Projects/Foundations/Schemas/Docs-Topics/F/Frequently/Frequently-Asked-Questions/frequently-asked-questions-002-how-does-the-system-handle-changes-to-trading-system-during-live-trading.json,How does the system handle changes to trading system during live trading?,105,Frequently Asked Questions,none,2,DE RU 
Foundations,Docs-Topics,frequently-asked-questions-001-why-my-stage-is-not-closing.json,Projects/Foundations/Schemas/Docs-Topics/F/Frequently/Frequently-Asked-Questions/frequently-asked-questions-001-why-my-stage-is-not-closing.json,Why My Stage is not Closing?,623,Frequently Asked Questions,none,1,RU 
Foundations,Docs-Topics,lf-trading-bot-available-data-structures-002-lf-trading-bot-market-data-structure.json,Projects/Foundations/Schemas/Docs-Topics/L/LF/LF-Trading-Bot-Available-Data-Structures/lf-trading-bot-available-data-structures-002-lf-trading-bot-market-data-structure.json,LF Trading Bot - Market Data Structure,107,LF Trading Bot Available Data Structures,none,2,RU 
Foundations,Docs-Topics,lf-trading-bot-available-data-structures-001-lf-trading-bot-chart-data-structure.json,Projects/Foundations/Schemas/Docs-Topics/L/LF/LF-Trading-Bot-Available-Data-Structures/lf-trading-bot-available-data-structures-001-lf-trading-bot-chart-data-structure.json,LF Trading Bot - Chart Data Structure,285,LF Trading Bot Available Data Structures,none,1,RU 
Foundations,Docs-Topics,lf-trading-bot-available-data-structures-003-lf-trading-bot-exchange-data-structure.json,Projects/Foundations/Schemas/Docs-Topics/L/LF/LF-Trading-Bot-Available-Data-Structures/lf-trading-bot-available-data-structures-003-lf-trading-bot-exchange-data-structure.json,LF Trading Bot - Exchange Data Structure,108,LF Trading Bot Available Data Structures,none,3,RU 
Foundations,Docs-Topics,low-frequency-trading-bot-001-trading-bots-in-superalgos.json,Projects/Foundations/Schemas/Docs-Topics/L/Low-Frequency/Low-Frequency-Trading-Bot/low-frequency-trading-bot-001-trading-bots-in-superalgos.json,Trading Bots in Superalgos,68,Low-Frequency Trading Bot,none,1,RU 
Foundations,Docs-Topics,low-frequency-trading-bot-003-data-products-visualization.json,Projects/Foundations/Schemas/Docs-Topics/L/Low-Frequency/Low-Frequency-Trading-Bot/low-frequency-trading-bot-003-data-products-visualization.json,Data Products Visualization,133,Low-Frequency Trading Bot,none,3,RU 
Foundations,Docs-Topics,low-frequency-trading-bot-002-why-low-frequency.json,Projects/Foundations/Schemas/Docs-Topics/L/Low-Frequency/Low-Frequency-Trading-Bot/low-frequency-trading-bot-002-why-low-frequency.json,Why Low-Frequency,458,Low-Frequency Trading Bot,none,2,RU 
Foundations,Docs-Topics,launch-scripts-001-launch-scripts-and-shortcuts.json,Projects/Foundations/Schemas/Docs-Topics/L/Launch/Launch-Scripts/launch-scripts-001-launch-scripts-and-shortcuts.json,Launch Scripts and Shortcuts,400,Launch Scripts,none,1,RU 
Foundations,Docs-Topics,lan-network-014-how-to-safely-close-superalgos.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-014-how-to-safely-close-superalgos.json,How to Safely Close Superalgos,215,LAN Network,none,14,RU 
Foundations,Docs-Topics,lan-network-008-trading-session-references.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-008-trading-session-references.json,Trading Session References,53,LAN Network,none,8,RU 
Foundations,Docs-Topics,lan-network-001-lan-network-hierarchy.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-001-lan-network-hierarchy.json,LAN Network Hierarchy,101,LAN Network,none,1,RU 
Foundations,Docs-Topics,lan-network-002-organization-of-tasks.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-002-organization-of-tasks.json,Organization of Tasks,223,LAN Network,none,2,RU 
Foundations,Docs-Topics,lan-network-006-production-trading-tasks-section.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-006-production-trading-tasks-section.json,Production Trading Tasks Section,31,LAN Network,none,6,RU 
Foundations,Docs-Topics,lan-network-010-data-storage-section.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-010-data-storage-section.json,Data Storage Section,27,LAN Network,none,10,RU 
Foundations,Docs-Topics,lan-network-007-trading-bot-instance-and-trading-sessions.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-007-trading-bot-instance-and-trading-sessions.json,Trading Bot Instance and Trading Sessions,89,LAN Network,none,7,RU 
Foundations,Docs-Topics,lan-network-004-indicator-and-sensor-bot-instances.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-004-indicator-and-sensor-bot-instances.json,Indicator and Sensor Bot Instances,92,LAN Network,none,4,RU 
Foundations,Docs-Topics,lan-network-013-data-and-trading-mine-products.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-013-data-and-trading-mine-products.json,Data and Trading Mine Products,90,LAN Network,none,13,RU 
Foundations,Docs-Topics,lan-network-012-trading-mines-data-section.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-012-trading-mines-data-section.json,Trading Mines Data Section,66,LAN Network,none,12,RU 
Foundations,Docs-Topics,lan-network-011-data-mines-data-section.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-011-data-mines-data-section.json,Data Mines Data Section,60,LAN Network,none,11,RU 
Foundations,Docs-Topics,lan-network-009-trading-session-parameters.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-009-trading-session-parameters.json,Trading Session Parameters,78,LAN Network,none,9,
Foundations,Docs-Topics,lan-network-003-data-tasks-section.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-003-data-tasks-section.json,Data Tasks Section,115,LAN Network,none,3,RU 
Foundations,Docs-Topics,lan-network-005-testing-trading-tasks-section.json,Projects/Foundations/Schemas/Docs-Topics/L/LAN/LAN-Network/lan-network-005-testing-trading-tasks-section.json,Testing Trading Tasks Section,101,LAN Network,none,5,RU 
Foundations,Docs-Topics,design-space-004-keyboard-shortcuts-to-nodes.json,Projects/Foundations/Schemas/Docs-Topics/D/Design/Design-Space/design-space-004-keyboard-shortcuts-to-nodes.json,Keyboard Shortcuts to Nodes,145,Design Space,none,4,RU EL DE 
Foundations,Docs-Topics,design-space-002-basic-navigation.json,Projects/Foundations/Schemas/Docs-Topics/D/Design/Design-Space/design-space-002-basic-navigation.json,Basic Navigation,380,Design Space,none,2,RU EL 
Foundations,Docs-Topics,design-space-001-design-space-hierarchy.json,Projects/Foundations/Schemas/Docs-Topics/D/Design/Design-Space/design-space-001-design-space-hierarchy.json,Design Space Hierarchy,33,Design Space,none,1,EL 
Foundations,Docs-Topics,design-space-003-nodes-menu.json,Projects/Foundations/Schemas/Docs-Topics/D/Design/Design-Space/design-space-003-nodes-menu.json,Nodes Menu,311,Design Space,none,3,RU EL 
Foundations,Docs-Topics,data-mining-022-data-mining-plotters-shapes.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-022-data-mining-plotters-shapes.json,Data Mining - Plotters - Shapes,87,Data Mining,none,22,DE RU 
Foundations,Docs-Topics,data-mining-015-data-mining-consuming-data-from-strategies.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-015-data-mining-consuming-data-from-strategies.json,Data Mining - Consuming Data From Strategies,54,Data Mining,none,15,DE RU 
Foundations,Docs-Topics,data-mining-014-data-mining-fetching-data-from-apis.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-014-data-mining-fetching-data-from-apis.json,Data Mining - Fetching Data From APIs,1767,Data Mining,none,14,DE RU 
Foundations,Docs-Topics,data-mining-023-data-mining-how-to-build-an-indicator-video-series.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-023-data-mining-how-to-build-an-indicator-video-series.json,Data Mining - How to Build an Indicator - Video Series,411,Data Mining,none,23,DE RU TR 
Foundations,Docs-Topics,data-mining-009-data-mining-status-reports.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-009-data-mining-status-reports.json,Data Mining - Status Reports,226,Data Mining,none,9,DE RU 
Foundations,Docs-Topics,data-mining-011-data-mining-deployments.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-011-data-mining-deployments.json,Data Mining - Deployments,271,Data Mining,none,11,DE RU 
Foundations,Docs-Topics,data-mining-018-data-mining-indicator-bots-product-definition.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-018-data-mining-indicator-bots-product-definition.json,Data Mining - Indicator Bots - Product Definition,104,Data Mining,none,18,DE 
Foundations,Docs-Topics,data-mining-008-data-mining-data-dependencies.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-008-data-mining-data-dependencies.json,Data Mining - Data Dependencies,349,Data Mining,none,8,DE RU 
Foundations,Docs-Topics,data-mining-019-data-mining-indicator-bots-data-mining-workflow.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-019-data-mining-indicator-bots-data-mining-workflow.json,Data Mining - Indicator Bots - Data Mining Workflow,916,Data Mining,none,19,DE RU 
Foundations,Docs-Topics,data-mining-003-data-mining-dataset-types.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-003-data-mining-dataset-types.json,Data Mining - Dataset Types,315,Data Mining,none,3,DE RU 
Foundations,Docs-Topics,data-mining-021-data-mining-plotters.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-021-data-mining-plotters.json,Data Mining - Plotters,46,Data Mining,none,21,DE RU 
Foundations,Docs-Topics,data-mining-010-data-mining-status-dependencies.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-010-data-mining-status-dependencies.json,Data Mining - Status Dependencies,302,Data Mining,none,10,DE RU 
Foundations,Docs-Topics,data-mining-016-data-mining-indicator-bots.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-016-data-mining-indicator-bots.json,Data Mining - Indicator Bots,39,Data Mining,none,16,DE 
Foundations,Docs-Topics,data-mining-012-data-mining-products.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-012-data-mining-products.json,Data Mining - Products,88,Data Mining,none,12,DE RU 
Foundations,Docs-Topics,data-mining-001-data-mining-introduction.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-001-data-mining-introduction.json,Data Mining - Introduction,417,Data Mining,none,1,DE RU 
Foundations,Docs-Topics,data-mining-002-data-mining-workflows.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-002-data-mining-workflows.json,Data Mining - Workflows,557,Data Mining,none,2,DE RU 
Foundations,Docs-Topics,data-mining-013-data-mining-plotting.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-013-data-mining-plotting.json,Data Mining - Plotting,71,Data Mining,none,13,DE RU 
Foundations,Docs-Topics,data-mining-004-data-mining-datasets-type-conversions.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-004-data-mining-datasets-type-conversions.json,Data Mining - Datasets Type Conversions,433,Data Mining,none,4,DE RU 
Foundations,Docs-Topics,data-mining-020-data-mining-indicator-bots-coding-the-indicators-logic.json,Projects/Foundations/Schemas/Docs-Topics/D/Data/Data-Mining/data-mining-020-data-mining-indicator-bots-coding-the-indicators-logic.json,Data Mining - Indicator Bots - Coding the Indicator's Logic,2094,Data Mining,none,20,RU 
